time,engine_id,score
2026-03-02 00:30:00,BUY_LL_HGB_088,0.009272
2026-03-02 00:30:00,BUY_LL_HIGHVOL_RF_085,0.058049
2026-03-02 00:30:00,SELL_label_HH_hgb_09,0.028167
2026-03-02 00:30:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.080203
2026-03-02 00:30:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.099249
2026-03-02 00:30:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005420
2026-03-02 00:30:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.010837
2026-03-02 00:35:00,BUY_HL_HGB_090,0.015231
2026-03-02 00:35:00,BUY_LL_HGB_088,0.069603
2026-03-02 00:35:00,BUY_LL_HIGHVOL_RF_085,0.175166
2026-03-02 00:35:00,SELL_label_HH_hgb_09,0.021007
2026-03-02 00:35:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.023972
2026-03-02 00:35:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.030212
2026-03-02 00:35:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006534
2026-03-02 00:35:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.005596
2026-03-02 00:40:00,BUY_HL_HGB_090,0.015538
2026-03-02 00:40:00,BUY_LL_HGB_088,0.035036
2026-03-02 00:40:00,BUY_LL_HIGHVOL_RF_085,0.197595
2026-03-02 00:40:00,SELL_label_HH_hgb_09,0.019421
2026-03-02 00:40:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.027001
2026-03-02 00:40:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.030032
2026-03-02 00:40:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005281
2026-03-02 00:40:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.008513
2026-03-02 00:45:00,BUY_HL_HGB_090,0.013970
2026-03-02 00:45:00,BUY_LL_HGB_088,0.028836
2026-03-02 00:45:00,BUY_LL_HIGHVOL_RF_085,0.121057
2026-03-02 00:45:00,SELL_label_HH_hgb_09,0.018938
2026-03-02 00:45:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.019814
2026-03-02 00:45:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.068042
2026-03-02 00:45:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005860
2026-03-02 00:45:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.007006
2026-03-02 00:50:00,BUY_HL_HGB_090,0.016596
2026-03-02 00:50:00,BUY_LL_HGB_088,0.011876
2026-03-02 00:50:00,BUY_LL_HIGHVOL_RF_085,0.083362
2026-03-02 00:50:00,SELL_label_HH_hgb_09,0.016933
2026-03-02 00:50:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.017255
2026-03-02 00:50:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.056541
2026-03-02 00:50:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005420
2026-03-02 00:50:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.006961
2026-03-02 00:55:00,BUY_HL_HGB_090,0.014882
2026-03-02 00:55:00,BUY_LL_HGB_088,0.043142
2026-03-02 00:55:00,BUY_LL_HIGHVOL_RF_085,0.185941
2026-03-02 00:55:00,SELL_label_HH_hgb_09,0.022766
2026-03-02 00:55:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.050370
2026-03-02 00:55:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.064201
2026-03-02 00:55:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005401
2026-03-02 00:55:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.005663
2026-03-02 01:00:00,BUY_HL_HGB_090,0.012817
2026-03-02 01:00:00,BUY_LL_HGB_088,0.067315
2026-03-02 01:00:00,BUY_LL_HIGHVOL_RF_085,0.188739
2026-03-02 01:00:00,SELL_label_HH_hgb_09,0.049880
2026-03-02 01:00:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.072695
2026-03-02 01:00:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.118463
2026-03-02 01:00:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006692
2026-03-02 01:00:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.009962
2026-03-02 01:05:00,BUY_HL_HGB_090,0.012817
2026-03-02 01:05:00,BUY_LL_HGB_088,0.050365
2026-03-02 01:05:00,BUY_LL_HIGHVOL_RF_085,0.175285
2026-03-02 01:05:00,SELL_label_HH_hgb_09,0.028542
2026-03-02 01:05:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.065822
2026-03-02 01:05:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.138422
2026-03-02 01:05:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006548
